FID_1,Lat,Lon,built_rati,2015power
6576,36.75,105,0.0221939,618627.553
6577,36.75,105.3125,0.0010352,33112.55006
6578,36.75,105.625,0.00229592,81235.20573
6579,36.75,105.9375,0.0230331,642697.7026
6580,36.75,106.25,0.00204082,57594.59347
6581,36.75,106.5625,0,0
6582,36.75,106.875,0.000510204,13180.73667
6583,36.75,107.1875,0,0
6584,36.75,107.5,0,0
6585,36.75,107.8125,0,0
6586,36.75,108.125,0,0
6587,36.75,108.4375,0,0
6588,36.75,108.75,0.00102041,28818.05799
6589,36.75,109.0625,0,0
6590,36.75,109.375,0.000510204,13872.88554
6591,36.75,109.6875,0,0
6592,36.75,110,0,0
6593,36.75,110.3125,0,0
6594,36.75,110.625,0.00153061,25719.93498
6595,36.75,110.9375,0.00331633,76537.86859
6596,36.75,111.25,0,0
6597,36.75,111.5625,0.0252551,256993.7004
6598,36.75,111.875,0.0276915,87010.67365
6599,36.75,112.1875,0,0
6600,36.75,112.5,0,0
6601,36.75,112.8125,0.00867347,43232.20606
6602,36.75,113.125,0.000255102,875.7903573
6603,36.75,113.4375,0.000776398,1194.033936
6604,36.75,113.75,0.0196429,62900.21447
6605,36.75,114.0625,0.289337,1133464.388
6606,36.75,114.375,0.513776,2176385.192
6607,36.75,114.6875,0.197723,765796.898
6608,36.75,115,0.0632653,237090.8366
6609,36.75,115.3125,0.0308673,114351.5398
6610,36.75,115.625,0.0654762,258265.0599
6611,36.75,115.9375,0.0267857,98353.51451
6612,36.75,116.25,0.0597826,225657.9128
6613,36.75,116.5625,0.0293367,107809.7894
6614,36.75,116.875,0.259576,1486705.836
6615,36.75,117.1875,0.243367,1553038.358
6616,36.75,117.5,0.154337,792309.6321
6617,36.75,117.8125,0.226708,831850.8228
6618,36.75,118.125,0.516582,3817378.128
6619,36.75,118.4375,0.194099,854022.9253
6620,36.75,118.75,0.212245,1615389.213
6621,36.75,119.0625,0.318323,1922111.467
6622,36.75,119.375,0.127041,538508.467
6623,36.75,119.6875,0.0482143,184130.8818
6624,36.75,120,0.0970497,414680.7953
6625,36.75,120.3125,0.0163265,61329.21072
6626,36.75,120.625,0.0807453,326423.8728
6627,36.75,120.9375,0.0244898,99626.78395
6628,36.75,121.25,0.0568878,253696.648
6629,36.75,121.5625,0.0137164,25108.7892
6630,36.75,121.875,0.000765306,104.1907678
6631,36.75,122.1875,0.00750518,3049.810836
6632,36.75,122.5,0.00790816,1162.368383
6633,37,74.375,0,0
6634,37,74.6875,0,0
6635,37,75,0,0
6636,37,75.3125,0,0
6637,37,75.625,0,0
6638,37,75.9375,0,0
6639,37,76.25,0,0
6640,37,76.5625,0,0
6641,37,76.875,0,0
6642,37,77.1875,0,0
6643,37,77.5,0,0
6644,37,77.8125,0,0
6645,37,78.125,0,0
6646,37,78.4375,0,0
6647,37,78.75,0,0
6648,37,79.0625,0,0
6649,37,79.375,0.000790514,12747.09042
6650,37,79.6875,0.000779221,16460.92518
6651,37,80,0.0135065,284614.3368
6652,37,80.3125,0.00342556,105940.5265
6653,37,80.625,0,0
6654,37,80.9375,0.00500659,143195.5433
6655,37,81.25,0.00051948,15840.90676
6656,37,81.5625,0,0
6657,37,81.875,0,0
6658,37,82.1875,0,0
6659,37,82.5,0,0
6660,37,82.8125,0.0038961,142918.8285
6661,37,83.125,0,0
6662,37,83.4375,0,0
6663,37,83.75,0,0
6664,37,84.0625,0,0
6665,37,84.375,0,0
6666,37,84.6875,0,0
6667,37,85,0,0
6668,37,85.3125,0,0
6669,37,85.625,0,0
6670,37,85.9375,0,0
6671,37,86.25,0,0
6672,37,86.5625,0,0
6673,37,86.875,0,0
6674,37,87.1875,0,0
6675,37,87.5,0,0
6676,37,87.8125,0,0
6677,37,88.125,0,0
6678,37,88.4375,0,0
6679,37,88.75,0,0
6680,37,89.0625,0,0
6681,37,89.375,0,0
6682,37,89.6875,0,0
6683,37,90,0,0
6684,37,90.3125,0,0
6685,37,90.625,0,0
6686,37,90.9375,0,0
6687,37,91.25,0,0
6688,37,91.5625,0,0
6689,37,91.875,0,0
6690,37,92.1875,0,0
6691,37,92.5,0,0
6692,37,92.8125,0,0
6693,37,93.125,0,0
6694,37,93.4375,0,0
6695,37,93.75,0,0
6696,37,94.0625,0,0
6697,37,94.375,0,0
6698,37,94.6875,0,0
6699,37,95,0,0
6700,37,95.3125,0,0
6701,37,95.625,0,0
6702,37,95.9375,0,0
6703,37,96.25,0,0
6704,37,96.5625,0,0
6705,37,96.875,0,0
6706,37,97.1875,0,0
6707,37,97.5,0,0
6708,37,97.8125,0,0
6709,37,98.125,0.00571429,129979.8118
6710,37,98.4375,0.0145455,291382.7069
6711,37,98.75,0,0
6712,37,99.0625,0,0
6713,37,99.375,0,0
6714,37,99.6875,0.0025974,73530.27712
6715,37,100,0,0
6716,37,100.3125,0,0
6717,37,100.625,0,0
6718,37,100.9375,0.0189723,606949.6983
6719,37,101.25,0.0012987,10283.58647
6720,37,101.5625,0.0289855,252337.35
6721,37,101.875,0.0124675,119169.3769
6722,37,102.1875,0.00263505,10022.13059
6723,37,102.5,0,0
6724,37,102.8125,0,0
6725,37,103.125,0.0102767,196919.8183
6726,37,103.4375,0.00441558,164679.948
6727,37,103.75,0.000527009,13707.93729
6728,37,104.0625,0.00103896,33797.30854
6729,37,104.375,0.000790514,7742.611507
6730,37,104.6875,0,0
6731,37,105,0.00467532,179313.5812
6732,37,105.3125,0.00922266,320140.082
6733,37,105.625,0.00285714,108260.086
6734,37,105.9375,0.00764163,273486.7393
6735,37,106.25,0,0
6736,37,106.5625,0.00131752,37944.36651
6737,37,106.875,0.00415584,106737.0569
6738,37,107.1875,0,0
6739,37,107.5,0,0
6740,37,107.8125,0,0
6741,37,108.125,0,0
6742,37,108.4375,0,0
6743,37,108.75,0,0
6744,37,109.0625,0,0
6745,37,109.375,0,0
6746,37,109.6875,0.00131752,19191.83887
6747,37,110,0.00181818,40517.50676
6748,37,110.3125,0,0
6749,37,110.625,0,0
6750,37,110.9375,0.00103896,21377.01083
6751,37,111.25,0.00131752,13041.55966
6752,37,111.5625,0.0124675,129050.1917
6753,37,111.875,0.267194,1735356.294
6754,37,112.1875,0.0306494,90473.57615
6755,37,112.5,0,0
6756,37,112.8125,0.00701299,33936.18471
6757,37,113.125,0.00181818,14609.97175
6758,37,113.4375,0.00948617,31090.38146
6759,37,113.75,0,0
6760,37,114.0625,0.000790514,1714.569728
6761,37,114.375,0.301818,1334619.502
6762,37,114.6875,0.17971,744166.2607
6763,37,115,0.0696104,261537.3026
6764,37,115.3125,0.0472727,174071.2941
6765,37,115.625,0.0440053,165971.6634
6766,37,115.9375,0.0231169,82896.16776
6767,37,116.25,0.0255599,92419.41613
6768,37,116.5625,0.0535065,197085.0395
6769,37,116.875,0.0055336,19667.89159
6770,37,117.1875,0.0187013,68777.008
6771,37,117.5,0.0368831,141021.4264
6772,37,117.8125,0.153623,638577.5516
6773,37,118.125,0.183896,764967.8224
6774,37,118.4375,0.211331,876270.6671
6775,37,118.75,0.178961,793461.0769
6776,37,119.0625,0.059025,640758.814
6777,37,119.375,0.0436364,450755.9502
6778,37,119.6875,0.0685714,458633.9975
6779,37,120,0.0221344,68788.92089
6780,37,120.3125,0.0280519,104300.6937
6781,37,120.625,0.138867,581376.2357
6782,37,120.9375,0.0374026,142687.3658
6783,37,121.25,0.00753247,26699.4105
6784,37,121.5625,0.0242424,124466.5046
6785,37,121.875,0.0161039,82554.35177
6786,37,122.1875,0.0142292,101648.6522
6787,37,122.5,0.0280519,91167.62866
6788,37.25,74.375,0,0
6789,37.25,74.6875,0,0
6790,37.25,75,0,0
6791,37.25,75.3125,0,0
6792,37.25,75.625,0,0
6793,37.25,75.9375,0,0
6794,37.25,76.25,0,0
6795,37.25,76.5625,0,0
6796,37.25,76.875,0,0
6797,37.25,77.1875,0,0
6798,37.25,77.5,0,0
6799,37.25,77.8125,0,0
6800,37.25,78.125,0,0
6801,37.25,78.4375,0,0
6802,37.25,78.75,0.000517598,15973.12915
6803,37.25,79.0625,0.000255102,7795.433702
6804,37.25,79.375,0,0
6805,37.25,79.6875,0.00969388,113528.6808
6806,37.25,80,0.0117347,335978.4605
6807,37.25,80.3125,0.000776398,23858.13678
6808,37.25,80.625,0,0
6809,37.25,80.9375,0,0
6810,37.25,81.25,0,0
6811,37.25,81.5625,0,0
6812,37.25,81.875,0,0
6813,37.25,82.1875,0,0
6814,37.25,82.5,0,0
6815,37.25,82.8125,0,0
6816,37.25,83.125,0,0
6817,37.25,83.4375,0,0
6818,37.25,83.75,0,0
6819,37.25,84.0625,0,0
6820,37.25,84.375,0,0
6821,37.25,84.6875,0,0
6822,37.25,85,0,0
6823,37.25,85.3125,0,0
6824,37.25,85.625,0,0
6825,37.25,85.9375,0,0
6826,37.25,86.25,0,0
6827,37.25,86.5625,0,0
6828,37.25,86.875,0,0
6829,37.25,87.1875,0,0
6830,37.25,87.5,0,0
6831,37.25,87.8125,0,0
6832,37.25,88.125,0,0
6833,37.25,88.4375,0,0
6834,37.25,88.75,0,0
6835,37.25,89.0625,0,0
6836,37.25,89.375,0,0
6837,37.25,89.6875,0,0
6838,37.25,90,0,0
6839,37.25,90.3125,0,0
6840,37.25,90.625,0,0
6841,37.25,90.9375,0,0
6842,37.25,91.25,0,0
6843,37.25,91.5625,0,0
6844,37.25,91.875,0,0
6845,37.25,92.1875,0,0
6846,37.25,92.5,0,0
6847,37.25,92.8125,0,0
6848,37.25,93.125,0,0
6849,37.25,93.4375,0,0
6850,37.25,93.75,0,0
6851,37.25,94.0625,0,0
6852,37.25,94.375,0,0
6853,37.25,94.6875,0,0
6854,37.25,95,0,0
6855,37.25,95.3125,0,0
6856,37.25,95.625,0,0
6857,37.25,95.9375,0,0
6858,37.25,96.25,0,0
6859,37.25,96.5625,0,0
6860,37.25,96.875,0.000765306,26837.61688
6861,37.25,97.1875,0.011646,518246.5691
6862,37.25,97.5,0.00943878,295671.7184
6863,37.25,97.8125,0,0
6864,37.25,98.125,0,0
6865,37.25,98.4375,0.00229592,22484.46573
6866,37.25,98.75,0,0
6867,37.25,99.0625,0.00484694,159357.4413
6868,37.25,99.375,0.000776398,31534.5453
6869,37.25,99.6875,0.00306122,126691.0509
6870,37.25,100,0.0157868,439260.2744
6871,37.25,100.3125,0.00637755,226650.8821
6872,37.25,100.625,0.00178571,56981.47753
6873,37.25,100.9375,0,0
6874,37.25,101.25,0.00204082,9588.301953
6875,37.25,101.5625,0.00207039,8562.176416
6876,37.25,101.875,0,0
6877,37.25,102.1875,0,0
6878,37.25,102.5,0,0
6879,37.25,102.8125,0.00382653,18926.33977
6880,37.25,103.125,0.00258799,21293.26032
6881,37.25,103.4375,0.00688775,152916.2223
6882,37.25,103.75,0.00362319,98933.25005
6883,37.25,104.0625,0.0178571,686175.1746
6884,37.25,104.375,0.00258799,71288.71819
6885,37.25,104.6875,0,0
6886,37.25,105,0,0
6887,37.25,105.3125,0,0
6888,37.25,105.625,0.00408163,130979.2781
6889,37.25,105.9375,0,0
6890,37.25,106.25,0,0
6891,37.25,106.5625,0.00284679,106456.438
6892,37.25,106.875,0,0
6893,37.25,107.1875,0,0
6894,37.25,107.5,0,0
6895,37.25,107.8125,0,0
6896,37.25,108.125,0,0
6897,37.25,108.4375,0.00127551,34928.75334
6898,37.25,108.75,0,0
6899,37.25,109.0625,0,0
6900,37.25,109.375,0,0
6901,37.25,109.6875,0.00258799,59353.11665
6902,37.25,110,0,0
6903,37.25,110.3125,0,0
6904,37.25,110.625,0,0
6905,37.25,110.9375,0,0
6906,37.25,111.25,0.00983437,44640.14526
6907,37.25,111.5625,0.019898,309225.068
6908,37.25,111.875,0.197723,1519779.056
6909,37.25,112.1875,0.184949,951368.1311
6910,37.25,112.5,0.0199275,50620.39845
6911,37.25,112.8125,0,0
6912,37.25,113.125,0,0
6913,37.25,113.4375,0.00724638,41885.02713
6914,37.25,113.75,0,0
6915,37.25,114.0625,0,0
6916,37.25,114.375,0.0252551,84178.3471
6917,37.25,114.6875,0.0703934,257585.9191
6918,37.25,115,0.0543367,197028.5963
6919,37.25,115.3125,0.0477041,172772.4315
6920,37.25,115.625,0.0442547,162412.866
6921,37.25,115.9375,0.0655612,251602.116
6922,37.25,116.25,0.0188923,68545.92985
6923,37.25,116.5625,0.0686224,269193.5462
6924,37.25,116.875,0.0582298,209389.2919
6925,37.25,117.1875,0.0137755,49126.58759
6926,37.25,117.5,0.00229592,8330.703705
6927,37.25,117.8125,0.068323,280063.2363
6928,37.25,118.125,0.138776,653052.7877
6929,37.25,118.4375,0.0698758,299182.5626
6930,37.25,118.75,0.0367347,333319.6015
6931,37.25,119.0625,0.0100932,39263.01986
6933,37.25,119.6875,0.00229592,540.0242156
6934,37.25,120,0.107919,473710.526
6935,37.25,120.3125,0.0260204,96114.47227
6936,37.25,120.625,0.00465839,16183.02885
6937,37.25,120.9375,0.0158163,47574.81752
6938,37.25,121.25,0.0127551,38669.44853
6939,37.25,121.5625,0.00983437,41172.67424
6940,37.25,121.875,0.0109694,43966.24043
6941,37.25,122.1875,0.0442547,225644.8686
6942,37.25,122.5,0.0492347,164275.5252
6943,37.5,75,0,0
6944,37.5,75.3125,0,0
6945,37.5,75.625,0,0
6946,37.5,75.9375,0,0
6947,37.5,76.25,0,0
6948,37.5,76.5625,0,0
6949,37.5,76.875,0,0
6950,37.5,77.1875,0,0
6951,37.5,77.5,0,0
6952,37.5,77.8125,0,0
6953,37.5,78.125,0.00336439,109644.1647
6954,37.5,78.4375,0.00102041,31005.81499
6955,37.5,78.75,0,0
6956,37.5,79.0625,0,0
6957,37.5,79.375,0,0
6958,37.5,79.6875,0.000510204,13804.02789
6959,37.5,80,0,0
6960,37.5,80.3125,0,0
6961,37.5,80.625,0,0
6962,37.5,80.9375,0,0
6963,37.5,81.25,0,0
6964,37.5,81.5625,0,0
6965,37.5,81.875,0,0
6966,37.5,82.1875,0,0
6967,37.5,82.5,0,0
6968,37.5,82.8125,0,0
6969,37.5,83.125,0,0
6970,37.5,83.4375,0,0
6971,37.5,83.75,0,0
6972,37.5,84.0625,0,0
6973,37.5,84.375,0,0
6974,37.5,84.6875,0,0
6975,37.5,85,0,0
6976,37.5,85.3125,0,0
6977,37.5,85.625,0,0
6978,37.5,85.9375,0,0
6979,37.5,86.25,0,0
6980,37.5,86.5625,0,0
6981,37.5,86.875,0,0
6982,37.5,87.1875,0,0
6983,37.5,87.5,0,0
6984,37.5,87.8125,0,0
6985,37.5,88.125,0,0
6986,37.5,88.4375,0,0
6987,37.5,88.75,0,0
6988,37.5,89.0625,0,0
6989,37.5,89.375,0,0
6990,37.5,89.6875,0,0
6991,37.5,90,0,0
6992,37.5,90.3125,0,0
6993,37.5,90.625,0,0
6994,37.5,90.9375,0,0
6995,37.5,91.25,0,0
6996,37.5,91.5625,0,0
6997,37.5,91.875,0,0
6998,37.5,92.1875,0,0
6999,37.5,92.5,0,0
7000,37.5,92.8125,0,0
7001,37.5,93.125,0,0
7002,37.5,93.4375,0,0
7003,37.5,93.75,0,0
7004,37.5,94.0625,0,0
7005,37.5,94.375,0,0
7006,37.5,94.6875,0,0
7007,37.5,95,0,0
7008,37.5,95.3125,0,0
7009,37.5,95.625,0,0
7010,37.5,95.9375,0,0
7011,37.5,96.25,0,0
7012,37.5,96.5625,0,0
7013,37.5,96.875,0,0
7014,37.5,97.1875,0,0
7015,37.5,97.5,0.00510204,31199.40572
7016,37.5,97.8125,0,0
7017,37.5,98.125,0,0
7018,37.5,98.4375,0,0
7019,37.5,98.75,0,0
7020,37.5,99.0625,0,0
7021,37.5,99.375,0,0
7022,37.5,99.6875,0,0
7023,37.5,100,0,0
7024,37.5,100.3125,0.00357143,80972.16453
7025,37.5,100.625,0,0
7026,37.5,100.9375,0,0
7027,37.5,101.25,0.00357143,37044.62553
7028,37.5,101.5625,0.0160455,243665.2542
7029,37.5,101.875,0,0
7030,37.5,102.1875,0,0
7031,37.5,102.5,0.00127551,5503.709579
7032,37.5,102.8125,0.00408163,71071.61299
7033,37.5,103.125,0.00465839,107384.4586
7034,37.5,103.4375,0.00612245,189546.7908
7035,37.5,103.75,0.0010352,25521.50558
7036,37.5,104.0625,0,0
7037,37.5,104.375,0.00336439,133007.663
7038,37.5,104.6875,0.00178571,66224.70713
7039,37.5,105,0.0112245,335295.6262
7040,37.5,105.3125,0.0157868,489969.7177
7041,37.5,105.625,0.0170918,549367.1994
7042,37.5,105.9375,0.00802277,270491.0762
7043,37.5,106.25,0,0
7044,37.5,106.5625,0,0
7045,37.5,106.875,0.00739796,294465.8253
7046,37.5,107.1875,0.00153061,56008.1852
7047,37.5,107.5,0.00879917,297065.5931
7048,37.5,107.8125,0.00153061,51838.02295
7049,37.5,108.125,0.0015528,52841.24207
7050,37.5,108.4375,0.00484694,126946.2879
7051,37.5,108.75,0.0135204,351669.6196
7052,37.5,109.0625,0.000776398,19735.82676
7053,37.5,109.375,0.00102041,25586.90983
7054,37.5,109.6875,0.0010352,17046.83871
7055,37.5,110,0.00306122,43800.64902
7056,37.5,110.3125,0.00802277,83563.28296
7057,37.5,110.625,0.00459184,27254.26571
7058,37.5,110.9375,0.0173469,281582.7043
7059,37.5,111.25,0.0339027,406133.7416
7060,37.5,111.5625,0,0
7061,37.5,111.875,0.0538302,113201.8504
7062,37.5,112.1875,0.327296,2187044.076
7063,37.5,112.5,0.214803,949290.755
7064,37.5,112.8125,0.0158163,58338.12125
7065,37.5,113.125,0,0
7066,37.5,113.4375,0,0
7067,37.5,113.75,0.0107143,59917.98971
7068,37.5,114.0625,0,0
7069,37.5,114.375,0.0193878,65646.6885
7070,37.5,114.6875,0.0815217,301937.6635
7071,37.5,115,0.0619898,225975.1187
7072,37.5,115.3125,0.0293367,106242.6244
7073,37.5,115.625,0.121894,484577.1029
7074,37.5,115.9375,0.0408163,146419.0987
7075,37.5,116.25,0.185041,745997.4083
7076,37.5,116.5625,0.0247449,89665.08762
7077,37.5,116.875,0.00905797,31464.07664
7078,37.5,117.1875,0.00382653,13350.99735
7079,37.5,117.5,0.0160714,56243.84831
7080,37.5,117.8125,0.0535714,193431.6576
7081,37.5,118.125,0.1625,884193.4969
7082,37.5,118.4375,0.259576,2305444.296
7083,37.5,118.75,0.110204,2072103.602
7084,37.5,119.0625,0,0
7085,37.5,120,0.0251035,28756.2484
7086,37.5,120.3125,0.0951531,292954.5906
7087,37.5,120.625,0.0473602,120117.2409
7088,37.5,120.9375,0.0280612,101123.0661
7089,37.5,121.25,0.282143,1560055.11
7090,37.5,121.5625,0.137422,448723.0534
7091,37.5,121.875,0.0234694,52321.01286
7092,37.5,122.1875,0.120342,315365.0561
7093,37.5,122.5,0.00280612,3609.064832
7094,37.5,122.8125,0.00207039,613.7782231
7095,37.75,75,0,0
7096,37.75,75.3125,0.00103896,9242.166342
7097,37.75,75.625,0,0
7098,37.75,75.9375,0,0
7099,37.75,76.25,0,0
7100,37.75,76.5625,0,0
7101,37.75,76.875,0,0
7102,37.75,77.1875,0.00105402,30544.28853
7103,37.75,77.5,0.00155844,36835.38057
7104,37.75,77.8125,0,0
7105,37.75,78.125,0.00131752,43616.14387
7106,37.75,78.4375,0.00103896,32786.61968
7107,37.75,78.75,0,0
7108,37.75,79.0625,0,0
7109,37.75,79.375,0,0
7110,37.75,79.6875,0,0
7111,37.75,80,0,0
7112,37.75,80.3125,0,0
7113,37.75,80.625,0,0
7114,37.75,80.9375,0,0
7115,37.75,81.25,0,0
7116,37.75,81.5625,0,0
7117,37.75,81.875,0,0
7118,37.75,82.1875,0,0
7119,37.75,82.5,0,0
7120,37.75,82.8125,0,0
7121,37.75,83.125,0,0
7122,37.75,83.4375,0,0
7123,37.75,83.75,0,0
7124,37.75,84.0625,0,0
7125,37.75,84.375,0,0
7126,37.75,84.6875,0,0
7127,37.75,85,0,0
7128,37.75,85.3125,0,0
7129,37.75,85.625,0,0
7130,37.75,85.9375,0,0
7131,37.75,86.25,0,0
7132,37.75,86.5625,0,0
7133,37.75,86.875,0,0
7134,37.75,87.1875,0,0
7135,37.75,87.5,0,0
7136,37.75,87.8125,0,0
7137,37.75,88.125,0,0
7138,37.75,88.4375,0,0
7139,37.75,88.75,0,0
7140,37.75,89.0625,0,0
7141,37.75,89.375,0,0
7142,37.75,89.6875,0,0
7143,37.75,90,0,0
7144,37.75,90.3125,0,0
7145,37.75,90.625,0,0
7146,37.75,90.9375,0,0
7147,37.75,91.25,0,0
7148,37.75,91.5625,0,0
7149,37.75,91.875,0,0
7150,37.75,92.1875,0,0
7151,37.75,92.5,0,0
7152,37.75,92.8125,0,0
7153,37.75,93.125,0,0
7154,37.75,93.4375,0,0
7155,37.75,93.75,0,0
7156,37.75,94.0625,0,0
7157,37.75,94.375,0,0
7158,37.75,94.6875,0,0
7159,37.75,95,0,0
7160,37.75,95.3125,0.00207792,66989.86132
7161,37.75,95.625,0,0
7162,37.75,95.9375,0,0
7163,37.75,96.25,0,0
7164,37.75,96.5625,0,0
7165,37.75,96.875,0,0
7166,37.75,97.1875,0,0
7167,37.75,97.5,0,0
7168,37.75,97.8125,0,0
7169,37.75,98.125,0,0
7170,37.75,98.4375,0,0
7171,37.75,98.75,0,0
7172,37.75,99.0625,0,0
7173,37.75,99.375,0,0
7174,37.75,99.6875,0,0
7175,37.75,100,0,0
7176,37.75,100.3125,0,0
7177,37.75,100.625,0.000779221,9828.214343
7178,37.75,100.9375,0,0
7179,37.75,101.25,0,0
7180,37.75,101.5625,0,0
7181,37.75,101.875,0,0
7182,37.75,102.1875,0,0
7183,37.75,102.5,0.00519481,44360.83844
7184,37.75,102.8125,0.0537662,1176929.268
7185,37.75,103.125,0,0
7186,37.75,103.4375,0,0
7187,37.75,103.75,0,0
7188,37.75,104.0625,0,0
7189,37.75,104.375,0,0
7190,37.75,104.6875,0,0
7191,37.75,105,0,0
7192,37.75,105.3125,0,0
7193,37.75,105.625,0,0
7194,37.75,105.9375,0.00395257,97159.26546
7195,37.75,106.25,0.00051948,17050.53204
7196,37.75,106.5625,0,0
7197,37.75,106.875,0.0038961,152854.5147
7198,37.75,107.1875,0.00285714,111481.3542
7199,37.75,107.5,0.00527009,204976.783
7200,37.75,107.8125,0.000779221,29820.80248
7201,37.75,108.125,0,0
7202,37.75,108.4375,0,0
7203,37.75,108.75,0.00337662,126520.5636
7204,37.75,109.0625,0,0
7205,37.75,109.375,0,0
7206,37.75,109.6875,0,0
7207,37.75,110,0.00155844,25980.45869
7208,37.75,110.3125,0.00527009,59607.76533
7209,37.75,110.625,0,0
7210,37.75,110.9375,0.00051948,6587.400426
7211,37.75,111.25,0.00184453,13774.70333
7212,37.75,111.5625,0,0
7213,37.75,111.875,0.00131752,5035.181006
7214,37.75,112.1875,0.00467532,34205.49086
7215,37.75,112.5,0.55942,4054833.497
7216,37.75,112.8125,0.131948,823517.1827
7217,37.75,113.125,0.00051948,2487.368422
7218,37.75,113.4375,0.0492754,321142.1456
7219,37.75,113.75,0.0779221,472084.0883
7220,37.75,114.0625,0,0
7221,37.75,114.375,0.0542857,164755.5741
7222,37.75,114.6875,0.0916996,346174.0137
7223,37.75,115,0.078961,287694.2614
7224,37.75,115.3125,0.0350649,123440.1947
7225,37.75,115.625,0.174704,688851.9321
7226,37.75,115.9375,0.0677922,243395.6542
7227,37.75,116.25,0.056917,205976.5727
7228,37.75,116.5625,0.0267532,92279.91175
7229,37.75,116.875,0.0416337,146425.013
7230,37.75,117.1875,0.0285714,102691.8687
7231,37.75,117.5,0.0397403,146733.1792
7232,37.75,117.8125,0.0189723,66957.16353
7233,37.75,118.125,0.0496104,283746.0875
7234,37.75,118.4375,0.0540184,306909.5775
7235,37.75,118.75,0.0244156,158939.916
7236,37.75,119.0625,0,0
7237,37.75,120.3125,0.117662,120375.584
7238,37.75,120.625,0.155995,471475.2555
7239,37.75,120.9375,0.0709091,226247.9281
7240,37.75,121.25,0.0106494,2983.366366
7242,38,75,0,0
7243,38,75.3125,0,0
7244,38,75.625,0,0
7245,38,75.9375,0,0
7246,38,76.25,0,0
7247,38,76.5625,0,0
7248,38,76.875,0.00102041,25230.37297
7249,38,77.1875,0.00284679,50219.74128
7250,38,77.5,0.00994898,101359.5964
7251,38,77.8125,0,0
7252,38,78.125,0,0
7253,38,78.4375,0,0
7254,38,78.75,0,0
7255,38,79.0625,0,0
7256,38,79.375,0,0
7257,38,79.6875,0,0
7258,38,80,0,0
7259,38,80.3125,0,0
7260,38,80.625,0,0
7261,38,80.9375,0,0
7262,38,81.25,0,0
7263,38,81.5625,0,0
7264,38,81.875,0,0
7265,38,82.1875,0,0
7266,38,82.5,0,0
7267,38,82.8125,0,0
7268,38,83.125,0,0
7269,38,83.4375,0,0
7270,38,83.75,0,0
7271,38,84.0625,0,0
7272,38,84.375,0,0
7273,38,84.6875,0,0
7274,38,85,0,0
7275,38,85.3125,0,0
7276,38,85.625,0,0
7277,38,85.9375,0,0
7278,38,86.25,0,0
7279,38,86.5625,0,0
7280,38,86.875,0,0
7281,38,87.1875,0,0
7282,38,87.5,0,0
7283,38,87.8125,0,0
7284,38,88.125,0,0
7285,38,88.4375,0,0
7286,38,88.75,0,0
7287,38,89.0625,0,0
7288,38,89.375,0,0
7289,38,89.6875,0,0
7290,38,90,0,0
7291,38,90.3125,0,0
7292,38,90.625,0,0
7293,38,90.9375,0,0
7294,38,91.25,0,0
7295,38,91.5625,0,0
7296,38,91.875,0,0
7297,38,92.1875,0,0
7298,38,92.5,0,0
7299,38,92.8125,0,0
7300,38,93.125,0,0
7301,38,93.4375,0,0
7302,38,93.75,0,0
7303,38,94.0625,0,0
7304,38,94.375,0,0
7305,38,94.6875,0,0
7306,38,95,0,0
7307,38,95.3125,0,0
7308,38,95.625,0,0
7309,38,95.9375,0,0
7310,38,96.25,0,0
7311,38,96.5625,0,0
7312,38,96.875,0,0
7313,38,97.1875,0,0
7314,38,97.5,0,0
7315,38,97.8125,0,0
7316,38,98.125,0,0
7317,38,98.4375,0,0
7318,38,98.75,0,0
7319,38,99.0625,0,0
7320,38,99.375,0,0
7321,38,99.6875,0,0
7322,38,100,0,0
7323,38,100.3125,0,0
7324,38,100.625,0.00127551,9992.811858
7325,38,100.9375,0.000776398,6986.893723
7326,38,101.25,0.00280612,32628.87937
7327,38,101.5625,0,0
7328,38,101.875,0.000510204,4650.111756
7329,38,102.1875,0.00465839,56580.1877
7330,38,102.5,0.0627551,712560.1096
7331,38,102.8125,0.0252551,653019.8327
7332,38,103.125,0,0
7333,38,103.4375,0,0
7334,38,103.75,0,0
7335,38,104.0625,0,0
7336,38,104.375,0,0
7337,38,104.6875,0,0
7338,38,105,0,0
7339,38,105.3125,0.00207039,78914.92727
7340,38,105.625,0,0
7341,38,105.9375,0.0483954,1359269.791
7342,38,106.25,0.0433673,901890.3095
7343,38,106.5625,0,0
7344,38,106.875,0,0
7345,38,107.1875,0.00127551,49543.49207
7346,38,107.5,0,0
7347,38,107.8125,0,0
7348,38,108.125,0,0
7349,38,108.4375,0,0
7350,38,108.75,0,0
7351,38,109.0625,0,0
7352,38,109.375,0.00561224,188831.2061
7353,38,109.6875,0.000776398,23579.10633
7354,38,110,0.00637755,151997.0803
7355,38,110.3125,0,0
7356,38,110.625,0.00255102,39690.39926
7357,38,110.9375,0.00306122,38114.83619
7358,38,111.25,0.00207039,14907.45862
7359,38,111.5625,0,0
7360,38,111.875,0.00491718,47990.2668
7361,38,112.1875,0.0303571,387172.6016
7362,38,112.5,0.23499,2141171.719
7363,38,112.8125,0.00739796,42789.7041
7364,38,113.125,0.015051,109819.535
7365,38,113.4375,0.0890269,551820.6423
7366,38,113.75,0.0441327,160132.2582
7367,38,114.0625,0.153209,374158.2333
7368,38,114.375,0.467092,1977300.277
